MPAnoIso,Signal Peptide (PredSi),Signal Peptide (SignalP),Signal Peptide (Phobius),SPC,cirfessScore,Topology
P42264,Yes,Yes,No,0,94,Yes
P42285,No,No,No,0,0,No
P42330,No,No,No,0,0,No
P42331,No,No,No,0,0,No
P42335,No,No,No,0,0,No
P42336,No,No,No,0,0,No
P42337,No,No,No,0,0,No
P42338,No,No,No,0,0,No
P42345,No,No,No,0,0,No
P42346,No,No,No,0,0,No
P42356,No,No,No,0,70,No
P42357,No,No,No,0,0,No
P42533,Yes,Yes,Yes,0,62,Yes
P42566,No,No,Yes,0,31,No
P42567,No,No,Yes,0,28,No
P42568,No,No,No,0,0,No
P42571,No,No,No,0,0,No
P42574,No,No,No,0,0,No
P42575,No,No,No,0,0,No
P42580,No,No,No,0,0,No
P42581,No,No,No,0,0,No
P42582,No,No,No,0,0,No
P42586,No,No,No,0,0,No
P42658,No,No,No,3,84,Yes
P42667,No,No,No,0,11,No
P42669,No,No,No,0,0,No
P42676,No,No,Yes,0,20,No
P42677,Yes,No,No,0,0,No
P42679,No,No,No,0,0,No
P42680,No,No,No,0,0,No
P42681,No,No,No,0,0,No
P42682,No,No,No,0,0,No
P42684,No,No,No,0,0,No
P42685,No,No,No,0,0,No
P42694,No,No,No,0,0,No
P42695,No,No,No,0,0,No
P42696,No,No,No,0,0,No
P42701,Yes,Yes,Yes,4,52,Yes
P42702,Yes,Yes,Yes,4,230,Yes
P42703,Yes,Yes,Yes,0,166,Yes
P42704,No,No,No,0,0,No
P42765,No,No,No,0,0,No
P42766,No,No,No,0,0,No
P42768,No,No,No,0,0,No
P42771,No,No,No,0,0,No
P42772,No,No,No,0,0,No
P42773,No,No,No,0,0,No
P42785,Yes,Yes,Yes,0,58,No
P42830,Yes,Yes,Yes,0,0,No
P42854,Yes,No,Yes,0,6,No
P42857,No,No,No,1,0,No
P42858,No,No,No,0,56,No
P42859,No,No,No,0,99,No
P42866,No,No,No,0,4,Yes
P42867,No,No,No,0,0,No
P42892,No,No,No,4,128,Yes
P42893,No,No,No,0,134,Yes
P42898,No,No,No,0,0,No
P42925,No,No,No,0,0,No
P42930,No,No,No,0,0,No
P42932,No,No,No,0,0,No
P43003,No,No,No,3,56,Yes
P43004,Yes,No,No,2,29,Yes
P43005,Yes,No,No,3,50,Yes
P43006,No,Yes,No,0,32,No
P43007,Yes,No,No,3,28,Yes
P43021,Yes,Yes,Yes,0,3,No
P43023,No,Yes,No,0,0,No
P43024,No,No,Yes,0,0,No
P43025,Yes,Yes,Yes,0,0,No
P43026,No,Yes,Yes,0,9,No
P43027,Yes,Yes,Yes,0,9,No
P43028,Yes,Yes,Yes,0,9,No
P43029,Yes,Yes,Yes,0,9,No
P43034,No,No,No,0,0,No
P43080,No,No,No,0,0,No
P43081,No,No,No,0,0,No
P43088,No,No,Yes,4,1,Yes
P43114,No,No,No,0,10,Yes
P43115,No,No,No,3,36,Yes
P43116,No,No,No,3,28,Yes
P43117,No,No,No,0,18,Yes
P43118,No,No,No,0,18,Yes
P43119,Yes,No,No,3,14,Yes
P43120,No,No,No,0,0,No
P43121,Yes,Yes,Yes,4,88,Yes
P43135,No,No,No,0,0,No
P43136,No,No,No,0,0,No
P43137,Yes,Yes,Yes,0,9,No
P43138,No,No,No,0,0,No
P43140,No,Yes,No,0,8,Yes
P43142,No,No,No,0,4,Yes
P43143,Yes,Yes,Yes,0,40,Yes
P43144,Yes,Yes,Yes,0,22,Yes
P43145,Yes,Yes,Yes,0,0,No
P43146,Yes,No,Yes,4,60,Yes
P43155,No,No,No,0,0,No
P43165,No,No,No,0,0,No
P43166,No,No,No,0,0,No
P43219,Yes,Yes,Yes,0,18,Yes
P43220,Yes,Yes,Yes,3,20,Yes
P43234,Yes,Yes,Yes,0,15,No
P43235,No,Yes,Yes,0,26,No
P43241,No,No,No,0,0,No
P43243,Yes,No,Yes,0,1,No
P43244,No,Yes,No,0,0,No
P43245,No,No,No,0,4,Yes
P43246,No,No,No,0,0,No
P43247,No,No,No,0,0,No
P43250,No,No,No,0,0,No
P43251,Yes,No,Yes,0,31,No
P43252,No,No,No,0,8,Yes
P43253,No,No,No,0,13,Yes
P43267,No,No,No,0,0,No
P43268,No,No,No,0,0,No
P43274,No,No,No,0,0,No
P43275,No,No,No,0,0,No
P43276,No,No,No,0,0,No
P43277,No,No,No,0,0,No
P43278,No,No,No,0,0,No
P43300,No,No,No,0,0,No
P43301,No,No,No,0,0,No
P43303,Yes,Yes,Yes,0,54,Yes
P43304,No,No,Yes,0,56,No
P43307,Yes,Yes,Yes,2,28,No
P43308,Yes,Yes,Yes,1,14,No
P43320,No,No,No,0,0,No
P43322,No,No,No,0,26,Yes
P43345,No,No,No,0,0,No
P43346,No,No,No,0,0,No
P43351,No,No,No,0,0,No
P43352,No,No,No,0,0,No
P43353,No,No,No,0,0,No
P43354,No,No,No,0,0,No
P43355,No,No,No,0,0,No
P43356,No,No,No,0,0,No
P43357,No,No,No,0,0,No
P43358,No,No,No,0,0,No
P43359,No,No,No,0,0,No
P43360,No,No,No,0,0,No
P43361,No,No,No,0,0,No
P43362,No,No,No,0,0,No
P43363,No,No,No,0,0,No
P43364,No,No,No,0,0,No
P43365,No,No,No,0,0,No
P43366,No,No,No,0,0,No
P43378,No,No,No,0,0,No
P43403,No,No,No,0,0,No
P43404,No,No,No,0,0,No
P43405,No,No,No,0,0,No
P43406,Yes,Yes,Yes,0,126,Yes
P43407,Yes,Yes,Yes,0,4,Yes
P43424,No,No,No,0,0,No
P43425,No,No,No,0,0,No
P43427,No,Yes,No,0,14,Yes
P43428,No,No,No,0,2,No
P43429,No,No,No,0,0,No
P43430,Yes,Yes,Yes,0,34,No
P43431,Yes,Yes,Yes,0,11,No
P43432,Yes,No,Yes,0,62,No
P43487,No,No,No,0,0,No
P43488,No,Yes,No,0,14,Yes
P43489,Yes,Yes,Yes,4,20,Yes
P43490,No,No,No,0,0,No
P43527,No,No,No,0,0,No
P43626,Yes,Yes,Yes,4,34,Yes
P43627,Yes,Yes,Yes,3,24,Yes
P43628,Yes,Yes,Yes,3,20,Yes
P43629,Yes,Yes,Yes,4,32,Yes
P43630,Yes,Yes,Yes,4,24,Yes
P43631,Yes,Yes,Yes,4,26,Yes
P43632,Yes,Yes,Yes,4,38,Yes
P43652,Yes,Yes,Yes,0,55,No
P43657,Yes,No,No,4,26,Yes
P43680,No,No,No,0,0,No
P43681,Yes,Yes,Yes,3,36,Yes
P43686,No,No,No,0,0,No
P43687,No,No,No,0,0,No
P43688,No,No,No,0,0,No
P43694,No,No,No,0,0,No
P43699,No,No,No,0,0,No
P43883,No,No,No,0,0,No
P43884,No,No,No,0,0,No
P43897,No,No,No,0,0,No
P45352,No,No,No,0,0,No
P45376,No,No,No,0,0,No
P45377,No,No,No,0,0,No
P45378,No,No,No,0,0,No
P45379,No,No,No,0,0,No
P45380,No,No,No,0,6,No
P45381,No,No,No,0,0,No
P45446,No,No,No,0,0,No
P45448,No,No,No,0,0,No
P45452,Yes,Yes,Yes,0,20,No
P45479,Yes,Yes,Yes,0,21,No
P45481,No,No,No,0,0,No
P45591,No,No,No,0,0,No
P45592,No,No,No,0,0,No
P45700,No,Yes,No,0,12,No
P45844,No,No,Yes,3,27,Yes
P45877,Yes,Yes,Yes,0,30,No
P45878,Yes,Yes,Yes,0,0,No
P45880,No,No,No,1,0,No
P45952,No,No,No,0,0,No
P45953,No,No,No,0,0,No
P45954,No,No,No,0,0,No
P45973,No,No,No,0,0,No
P45974,No,No,No,0,0,No
P45983,No,No,No,0,0,No
P45984,No,No,No,0,0,No
P45985,No,No,No,0,0,No
P46002,No,No,No,0,24,Yes
P46013,No,No,No,0,0,No
P46019,No,No,No,0,0,No
P46020,No,No,No,0,0,No
P46059,No,No,No,2,60,Yes
P46060,No,No,No,0,0,No
P46061,No,No,No,0,0,No
P46062,No,No,No,0,0,No
P46063,No,No,No,0,0,No
P46087,No,No,No,0,0,No
P46089,No,No,Yes,3,1,Yes
P46090,No,Yes,No,0,0,Yes
P46091,Yes,No,No,3,14,Yes
P46092,Yes,No,No,4,0,Yes
P46093,Yes,No,No,2,50,Yes
P46094,Yes,No,No,4,0,Yes
P46095,Yes,No,No,3,0,Yes
P46096,No,No,No,0,6,No
P46097,No,No,No,0,12,No
P46098,Yes,Yes,Yes,3,26,Yes
P46099,No,No,No,0,0,No
P46100,No,No,No,0,0,No
P46101,No,No,No,0,96,Yes
P46108,No,No,No,0,0,No
P46109,No,No,No,0,0,No
P46152,No,No,No,0,0,No
P46153,No,No,No,0,0,No
P46199,No,No,No,0,0,No
P46379,No,No,No,0,0,No
P46412,Yes,Yes,Yes,0,6,No
P46413,No,No,No,0,0,No
P46414,No,No,No,0,0,No
P46418,No,No,No,0,0,No
P46425,No,No,No,0,0,No
P46439,No,No,No,0,0,No
P46459,No,No,No,0,0,No
P46460,No,No,No,0,0,No
P46462,No,No,No,0,0,No
P46467,No,No,No,0,0,No
P46471,No,No,No,0,0,No
P46527,No,No,No,0,0,No
P46531,Yes,Yes,Yes,3,81,Yes
P46597,No,No,No,0,0,No
P46638,No,No,No,0,0,No
P46656,No,No,No,0,0,No
P46660,No,No,No,0,0,No
P46662,No,No,No,0,0,No
P46663,No,No,No,4,10,Yes
P46664,No,No,No,0,0,No
P46684,No,No,No,0,0,No
P46686,No,No,No,0,0,No
P46694,No,No,No,0,0,Yes
P46695,No,No,No,1,0,Yes
P46718,No,No,No,0,0,No
P46720,No,Yes,No,0,42,Yes
P46721,Yes,No,No,3,12,Yes
P46734,No,No,No,0,0,No
P46735,No,No,No,0,0,No
P46736,No,No,No,0,0,No
P46737,No,No,No,0,0,No
P46776,No,No,No,0,0,No
P46777,No,No,No,0,0,No
P46778,No,No,No,0,0,No
P46779,No,No,No,0,0,No
P46781,No,No,No,0,0,No
P46782,No,No,No,0,0,No
P46783,No,No,No,0,0,No
P46821,No,No,No,0,0,No
P46844,No,No,No,0,0,No
P46892,No,No,No,0,0,No
P46926,No,No,No,0,0,No
P46933,No,No,No,0,0,No
P46934,No,No,No,0,0,No
P46935,No,No,No,0,0,No
P46937,No,No,No,0,0,No
P46938,No,No,No,0,0,No
P46939,No,No,No,0,0,No
P46940,No,No,No,0,0,No
P46952,No,No,No,0,0,No
P46953,No,No,No,0,0,No
P46976,No,No,No,0,0,No
P46977,Yes,No,No,2,15,No
P46978,No,Yes,No,0,15,No
P47196,No,No,No,0,0,No
P47197,No,No,No,0,0,No
P47198,No,No,No,0,0,No
P47199,No,No,No,0,0,No
P47211,Yes,No,No,3,12,Yes
P47212,Yes,Yes,Yes,0,12,No
P47224,No,No,No,0,0,No
P47226,No,No,No,0,0,No
P47239,No,No,No,0,0,No
P47242,No,No,No,0,0,No
P47245,No,No,Yes,0,63,No
P47708,No,No,No,0,0,No
P47709,No,No,No,0,0,No
P47710,Yes,Yes,Yes,0,13,No
P47712,No,No,No,0,0,No
P47713,No,No,No,0,0,No
P47727,No,No,No,0,0,No
P47728,No,No,No,0,0,No
P47736,No,No,No,0,0,No
P47738,No,No,No,0,0,No
P47739,No,No,No,0,0,No
P47740,No,No,No,0,5,No
P47741,Yes,Yes,Yes,0,34,Yes
P47742,Yes,Yes,Yes,0,28,Yes
P47743,No,No,No,0,58,Yes
P47746,No,No,No,0,20,Yes
P47750,Yes,Yes,Yes,0,54,Yes
P47752,No,No,No,0,10,Yes
P47753,No,No,No,0,0,No
P47754,No,No,No,0,0,No
P47755,No,No,No,0,0,No
P47756,No,No,No,0,0,No
P47757,No,No,No,0,0,No
P47758,No,Yes,No,0,0,No
P47759,No,No,No,0,0,No
P47774,Yes,Yes,Yes,0,33,Yes
P47775,No,No,No,3,10,Yes
P47791,No,No,Yes,0,21,No
P47801,No,Yes,Yes,0,8,No
P47802,No,No,No,0,24,No
P47804,Yes,No,No,2,10,Yes
P47806,No,No,No,0,0,No
P47809,No,No,No,0,0,No
P47810,No,No,No,0,0,No
P47811,No,No,No,0,0,No
P47813,No,No,No,0,0,No
P47816,No,Yes,No,0,0,No
P47819,No,No,No,0,0,No
P47820,Yes,No,Yes,0,120,Yes
P47824,No,No,No,0,84,Yes
P47853,Yes,Yes,Yes,0,12,No
P47856,No,No,No,0,0,No
P47857,No,No,No,0,0,No
P47858,No,No,No,0,0,No
P47860,No,No,No,0,0,No
P47861,No,Yes,No,0,0,No
P47862,No,Yes,No,0,0,Yes
P47863,No,Yes,No,0,0,Yes
P47864,No,Yes,No,0,8,Yes
P47866,Yes,Yes,Yes,0,32,Yes
P47867,Yes,Yes,Yes,0,12,No
P47868,Yes,Yes,Yes,0,12,No
P47869,Yes,Yes,Yes,3,30,Yes
P47870,Yes,Yes,Yes,3,60,Yes
P47871,Yes,Yes,Yes,2,36,Yes
P47872,Yes,Yes,Yes,2,46,Yes
P47873,Yes,Yes,Yes,0,0,No
P47874,No,No,No,0,0,No
P47875,No,No,No,0,0,No
P47876,Yes,Yes,Yes,0,0,No
P47877,Yes,Yes,Yes,0,6,No
P47878,Yes,Yes,Yes,0,10,No
P47879,Yes,Yes,Yes,0,6,No
P47880,Yes,Yes,Yes,0,0,No
P47881,Yes,No,No,2,8,Yes
P47883,Yes,No,No,2,4,Yes
P47884,Yes,No,No,2,0,Yes
P47887,Yes,No,No,3,9,Yes
P47888,Yes,No,No,3,4,Yes
P47890,No,No,No,3,0,Yes
P47893,Yes,No,No,3,4,Yes
P47895,No,No,No,0,0,No
P47897,No,No,No,0,0,No
P47898,Yes,No,No,3,4,Yes
P47900,No,No,No,4,12,Yes
P47901,Yes,No,No,3,10,Yes
P47902,No,No,No,0,0,No
P47911,No,No,No,0,0,No
P47914,No,No,No,0,0,No
P47915,No,No,No,0,0,No
P47928,Yes,No,No,0,0,No
P47929,No,No,No,0,0,No
P47930,No,No,No,0,0,No
P47931,Yes,Yes,Yes,0,17,No
P47932,Yes,Yes,Yes,0,6,No
P47934,No,No,No,0,0,No
P47936,No,Yes,No,0,4,Yes
P47937,No,No,No,0,16,Yes
P47939,Yes,Yes,Yes,0,3,No
P47940,Yes,Yes,Yes,0,3,No
P47941,No,No,No,0,0,No
P47942,No,No,No,0,0,No
P47944,No,No,No,0,0,No
P47945,No,No,No,0,0,No
P47955,No,No,No,0,0,No
P47962,No,No,No,0,0,No
P47963,No,No,No,0,0,No
P47964,No,No,No,0,0,No
P47967,No,No,No,0,0,No
P47968,No,No,No,0,0,No
P47971,Yes,Yes,Yes,0,12,No
P47972,Yes,Yes,Yes,0,22,No
P47973,No,No,No,0,0,No
P47974,No,No,No,0,0,No
P47985,No,No,No,1,0,No
P47987,No,Yes,No,0,0,Yes
P47989,No,No,No,0,0,No
P47992,Yes,Yes,Yes,0,0,No
P47993,Yes,Yes,Yes,0,0,No
P48004,No,No,No,0,0,No
P48023,No,No,No,4,24,Yes
P48024,No,No,No,0,0,No
P48025,No,No,No,0,0,No
P48026,No,No,No,0,0,No
P48029,No,No,No,3,32,Yes
P48030,Yes,Yes,Yes,0,4,Yes
P48031,No,No,Yes,0,0,No
P48032,Yes,Yes,Yes,0,9,No
P48036,No,No,No,0,0,No
P48037,No,No,No,0,0,No
P48039,No,No,No,2,6,Yes
P48047,No,No,No,0,0,No
P48048,No,No,No,2,2,Yes
P48050,No,No,No,4,6,Yes
P48051,No,No,No,2,0,Yes
P48052,Yes,Yes,Yes,0,5,No
P48056,No,No,No,0,16,Yes
P48058,Yes,Yes,Yes,3,50,Yes
P48059,No,No,No,0,0,No
P48060,No,Yes,Yes,3,14,No
P48061,Yes,Yes,Yes,1,0,No
P48065,No,No,No,3,10,Yes
P48066,No,No,No,3,4,Yes
P48067,No,No,No,3,0,Yes
P48076,Yes,Yes,Yes,0,6,No
P48145,Yes,No,No,3,0,Yes
P48146,No,No,No,3,0,Yes
P48147,No,No,No,0,0,No
P48163,No,No,No,0,0,No
P48165,Yes,No,No,2,14,Yes
P48167,Yes,Yes,Yes,3,24,Yes
P48168,Yes,Yes,Yes,0,24,Yes
P48169,Yes,Yes,Yes,3,48,Yes
P48193,No,No,No,0,0,No
P48199,Yes,No,Yes,0,2,No
P48200,No,No,No,0,0,No
P48201,No,No,No,1,0,No
P48230,No,No,No,3,20,Yes
P48281,No,No,No,0,0,No
P48284,Yes,Yes,Yes,0,18,No
P48298,Yes,Yes,Yes,0,5,No
P48299,Yes,Yes,Yes,0,0,No
P48301,No,No,No,0,0,No
P48302,Yes,Yes,Yes,0,12,Yes
P48303,No,No,No,0,12,Yes
P48304,Yes,Yes,Yes,0,1,No
P48307,Yes,Yes,Yes,0,18,No
P48316,No,No,No,0,0,No
P48317,No,No,No,0,0,No
P48318,No,No,No,0,0,No
P48320,No,No,No,0,0,No
P48346,Yes,Yes,Yes,0,18,No
P48356,Yes,No,No,0,164,Yes
P48357,No,Yes,No,4,179,Yes
P48377,No,No,No,0,0,No
P48378,No,No,No,0,0,No
P48379,No,No,No,0,0,No
P48380,No,No,No,0,0,No
P48381,No,No,No,0,0,No
P48382,No,No,No,0,0,No
P48410,No,No,No,0,0,No
P48426,No,No,No,0,0,No
P48428,No,No,No,0,0,No
P48431,No,No,No,0,0,No
P48432,No,No,No,0,0,No
P48436,No,No,No,0,0,No
P48437,No,No,No,0,0,No
P48441,Yes,Yes,Yes,0,28,No
P48442,Yes,Yes,Yes,0,126,Yes
P48443,No,No,No,0,0,No
P48444,No,No,Yes,0,17,No
P48448,Yes,No,No,0,0,No
P48449,No,No,No,0,0,No
P48450,No,No,No,0,0,No
P48453,No,No,No,0,0,No
P48454,No,No,No,0,0,No
P48455,No,No,No,0,0,No
P48500,No,No,No,0,0,No
P48506,No,No,No,0,0,No
P48507,No,No,No,0,0,No
P48508,No,No,No,0,0,No
P48509,Yes,No,No,4,12,Yes
P48539,No,No,No,0,0,No
P48540,Yes,Yes,Yes,0,17,No
P48542,No,No,No,0,0,Yes
P48543,No,No,No,0,5,Yes
P48544,No,No,No,2,4,Yes
P48545,No,No,No,0,4,Yes
P48546,Yes,Yes,Yes,3,23,Yes
P48547,No,No,No,2,17,No
P48548,No,No,No,0,4,Yes
P48549,No,No,No,3,10,Yes
P48550,No,No,No,0,0,Yes
P48551,No,No,No,4,61,Yes
P48552,No,No,No,0,0,No
P48553,No,No,No,0,0,No
P48556,No,No,No,0,0,No
P48594,No,No,No,0,22,No
P48595,No,No,No,0,0,No
P48614,Yes,Yes,Yes,0,25,No
P48615,Yes,Yes,Yes,0,56,No
P48634,No,No,No,0,0,No
P48637,No,No,No,0,0,No
P48643,No,No,No,0,0,No
P48645,Yes,Yes,Yes,0,12,No
P48651,No,No,No,2,0,No
P48664,No,No,No,2,24,No
P48668,No,No,No,0,0,No
P48675,No,No,No,0,0,No
P48678,No,No,No,0,0,No
P48679,No,No,No,0,0,No
P48681,No,No,No,0,0,No
P48721,No,No,No,0,0,No
P48722,No,No,No,0,0,No
P48723,Yes,Yes,Yes,0,70,No
P48725,No,No,No,0,0,No
P48728,No,No,Yes,0,1,No
P48729,No,No,No,0,0,No
P48730,No,No,No,0,0,No
P48735,No,No,No,0,0,No
P48736,No,No,No,0,0,No
P48739,No,No,No,0,0,No
P48740,Yes,Yes,Yes,0,32,No
P48741,No,No,No,0,0,No
P48742,No,No,No,0,0,No
P48744,Yes,No,Yes,0,0,No
P48745,Yes,Yes,Yes,0,18,No
P48750,Yes,Yes,Yes,0,5,No
P48751,No,No,No,2,14,No
P48754,No,No,No,0,0,No
P48755,No,No,No,0,0,No
P48756,Yes,Yes,Yes,0,6,No
P48757,Yes,Yes,Yes,0,0,No
P48758,No,No,No,0,0,No
P48759,Yes,Yes,Yes,0,14,No
P48760,No,Yes,Yes,0,13,No
P48763,Yes,Yes,Yes,0,28,No
P48764,Yes,Yes,Yes,4,29,Yes
P48768,Yes,Yes,Yes,0,1,Yes
P48769,No,No,No,0,0,No
P48771,No,No,No,0,10,No
P48772,No,No,No,0,0,No
P48774,No,No,No,0,0,No
P48775,No,No,No,0,0,No
P48776,No,No,No,0,0,No
P48787,No,No,No,0,0,No
P48788,No,No,No,0,0,No
P48794,No,Yes,No,0,25,No
P48807,Yes,Yes,Yes,0,6,No
P48960,Yes,Yes,Yes,4,126,Yes
P48961,No,No,No,0,0,No
P48962,No,No,No,0,0,No
P48964,No,No,No,0,0,No
P48965,No,No,No,0,0,No
P48966,No,No,No,0,0,No
P48967,No,No,No,0,0,No
P48972,No,No,No,0,0,No
P48973,Yes,Yes,Yes,0,0,No
P48974,No,No,No,0,4,Yes
P48985,No,No,No,0,0,No
P48986,No,No,No,0,0,No
P48995,No,No,No,3,0,Yes
P48997,No,No,No,0,0,No
P48998,No,No,No,0,0,No
P48999,No,No,No,0,0,No
P49000,Yes,Yes,Yes,0,26,No
P49001,Yes,Yes,Yes,0,40,No
P49002,Yes,Yes,Yes,0,30,No
P49003,No,No,Yes,0,32,No
P49005,No,No,No,0,0,No
P49006,No,No,No,0,0,No
P49019,No,No,No,2,36,Yes
P49023,No,No,No,0,0,No
P49025,No,No,No,0,0,No
P49069,No,No,No,0,0,No
P49070,No,No,No,0,0,No
P49088,No,No,No,0,0,No
P49116,No,No,No,0,0,No
P49117,No,No,No,0,0,No
P49134,Yes,Yes,Yes,0,182,Yes
P49135,No,No,No,0,0,No
P49137,No,No,No,0,0,No
P49138,No,No,No,0,0,No
P49146,No,No,No,3,6,Yes
P49182,Yes,Yes,Yes,0,29,No
P49183,Yes,Yes,Yes,0,11,No
P49184,Yes,Yes,Yes,0,3,No
P49185,No,No,No,0,0,No
P49186,No,No,No,0,0,No
P49187,No,No,No,0,0,No
P49189,No,No,No,0,0,No
P49190,Yes,Yes,Yes,2,42,Yes
P49192,Yes,Yes,Yes,0,0,No
P49194,Yes,Yes,Yes,0,27,No
P49207,No,No,No,0,0,No
P49218,No,No,No,0,0,No
P49221,No,No,No,0,0,No
P49222,No,No,No,0,0,No
P49223,Yes,Yes,Yes,0,6,No
P49238,Yes,No,No,4,10,Yes
P49242,No,No,No,0,0,No
P49247,No,No,No,0,0,No
P49257,Yes,Yes,Yes,1,20,No
P49279,No,No,No,4,4,Yes
P49281,No,No,No,3,10,Yes
P49282,No,No,No,0,15,Yes
P49286,Yes,No,No,3,4,Yes
P49287,No,No,Yes,0,2,Yes
P49290,Yes,Yes,Yes,0,30,No
P49300,No,Yes,No,0,18,Yes
P49301,No,Yes,No,0,0,Yes
P49312,No,No,No,0,0,No
P49321,No,No,Yes,0,32,No
P49326,No,No,Yes,0,24,No
P49327,No,No,No,0,0,No
P49335,No,No,No,0,0,No
P49336,No,No,No,0,0,No
P49354,No,No,No,0,0,No
P49356,No,No,No,0,0,No
P49366,No,No,No,0,0,No
P49368,No,No,No,0,0,No
P49406,Yes,No,Yes,0,0,No
P49407,No,No,No,0,0,No
P49411,No,No,No,0,0,No
P49418,No,No,No,0,0,No
P49419,No,No,No,0,0,No
P49427,No,No,No,0,0,No
P49429,No,No,No,0,0,No
P49430,No,Yes,No,0,5,No
P49432,No,No,No,0,0,No
P49441,No,No,No,0,0,No
P49442,No,No,No,0,0,No
P49443,No,No,No,0,0,No
P49445,No,No,No,0,0,No
P49446,Yes,Yes,Yes,0,6,Yes
P49447,Yes,No,No,2,0,No
P49448,No,No,No,0,0,No
P49450,No,No,No,0,0,No
P49452,No,No,No,0,0,No
P49454,No,No,No,0,0,No
P49458,No,No,No,0,0,No
P49459,No,No,No,0,0,No
P49582,Yes,Yes,Yes,0,29,Yes
P49585,No,No,No,0,0,No
P49586,No,No,No,0,0,No
P49588,No,No,No,0,0,No
P49589,No,No,No,0,0,No
P49590,Yes,No,Yes,0,12,No
P49591,No,No,No,0,0,No
P49593,No,No,No,0,0,No
P49615,No,No,No,0,0,No
P49616,Yes,No,Yes,0,18,No
P49619,No,No,No,0,0,No
P49620,No,No,No,0,0,No
P49621,No,No,No,0,0,No
P49638,No,No,No,0,0,No
P49639,No,No,No,0,0,No
P49640,No,No,No,0,0,No
P49641,No,No,No,1,26,No
P49642,No,No,No,0,0,No
P49643,No,No,No,0,0,No
P49650,No,Yes,No,0,12,Yes
P49651,No,Yes,No,0,4,Yes
P49653,No,No,No,0,36,Yes
P49654,No,No,No,0,58,Yes
P49655,No,No,No,0,0,Yes
P49660,No,Yes,No,0,0,Yes
P49662,No,No,No,0,0,No
P49674,No,No,No,0,0,No
P49675,No,No,No,0,0,No
P49681,No,No,No,0,0,Yes
P49682,No,No,No,4,12,Yes
P49683,No,No,No,2,6,Yes
P49684,No,No,No,0,2,Yes
P49685,Yes,No,No,4,4,Yes
P49698,No,No,No,0,0,No
P49703,No,No,No,0,0,No
P49710,No,No,No,0,0,No
P49711,No,No,No,0,0,No
P49715,No,No,No,0,0,No
P49716,No,No,Yes,0,0,No
P49717,No,No,No,0,0,No
P49718,No,No,No,0,0,No
P49720,No,No,No,0,0,No
P49721,No,No,No,0,0,No
P49722,No,No,No,0,0,No
P49736,No,No,No,0,0,No
P49743,No,No,No,0,0,No
P49744,No,Yes,Yes,0,11,No
P49745,Yes,Yes,Yes,0,13,No
P49746,Yes,Yes,Yes,0,35,No
P49747,Yes,Yes,Yes,0,48,No
P49748,No,No,No,0,0,No
P49749,No,No,No,0,0,No
P49750,No,No,No,0,0,No
P49753,No,No,No,0,0,No
P49754,No,No,No,0,0,No
P49755,Yes,Yes,Yes,3,6,No
P49756,No,No,No,0,0,No
P49757,No,No,No,0,0,No
P49758,No,No,No,0,0,No
P49759,No,No,No,0,0,No
P49760,No,No,No,0,0,No
P49761,No,No,No,0,0,No
P49763,Yes,Yes,Yes,0,9,No
P49764,Yes,Yes,Yes,0,18,No
P49765,Yes,Yes,Yes,0,0,No
P49766,Yes,Yes,Yes,0,6,No
P49767,Yes,Yes,Yes,0,27,No
P49768,No,No,No,3,0,No
P49769,No,No,No,0,0,No
P49770,No,No,No,0,0,No
P49771,Yes,Yes,Yes,4,14,Yes
P49772,Yes,Yes,Yes,0,23,Yes
P49773,No,No,No,0,0,No
P49788,Yes,Yes,Yes,1,6,No
P49789,No,No,No,0,0,No
P49790,No,No,No,0,0,No
P49791,No,No,No,0,0,No
P49792,No,No,No,0,0,No
P49793,No,No,No,0,0,No
P49795,Yes,No,No,0,0,No
P49796,No,No,No,0,0,No
P49797,No,No,No,0,0,No
P49798,No,No,No,0,0,No
P49799,No,No,No,0,0,No
P49800,No,No,No,0,0,No
P49801,No,No,No,0,0,No
P49802,No,No,No,0,0,No
P49803,No,No,No,0,0,No
P49804,No,No,No,0,0,No
P49805,No,No,No,0,0,No
P49806,No,No,No,0,0,No
P49807,No,No,No,0,0,No
P49810,No,No,No,3,12,No
P49813,No,No,No,0,0,No
P49815,No,No,No,0,25,No
P49816,No,No,No,0,57,No
P49817,No,No,No,0,0,No
P49821,No,No,No,0,0,No
P49840,No,No,No,0,0,No
P49841,No,No,No,0,0,No
P49842,No,No,No,0,0,No
P49848,No,No,No,0,0,No
P49862,Yes,Yes,Yes,0,12,No
P49863,No,Yes,Yes,0,6,No
P49864,Yes,No,Yes,0,0,No
P49888,No,No,No,0,0,No
P49889,No,No,No,0,0,No
P49890,No,No,No,0,0,No
P49891,No,No,No,0,0,No
P49895,No,No,No,1,6,No
P49897,No,Yes,No,0,0,Yes
P49901,No,No,No,0,0,No
P49902,No,No,No,0,0,No
P49903,No,No,No,0,0,No
P49908,Yes,Yes,Yes,0,40,No
P49910,No,No,No,0,0,No
P49911,No,No,No,0,0,No
P49913,Yes,No,Yes,0,8,No
P49914,No,No,No,0,0,No
P49915,No,No,No,0,0,No
P49916,No,No,No,0,0,No
P49917,No,No,No,0,0,No
P49918,No,No,No,0,0,No
P49919,No,No,No,0,0,No
P49935,Yes,Yes,Yes,0,31,No
P49945,No,No,No,0,0,No
P49950,No,No,No,0,6,No
